,align,no_align,time,distance,n_proj,n_epochs,seed,subject,target_subject,multifreq,reg,cross_subject
289,0.4767932489451477,0.26582278481012656,0.6682620048522949,spdsw,500,80,7490,7,9,False,1.0,True
290,0.6153846153846154,0.4981684981684982,0.7661900520324707,spdsw,500,80,7490,8,1,False,1.0,True
291,0.7,0.5777777777777777,0.6663172245025635,spdsw,500,80,7490,8,3,False,1.0,True
292,0.4833948339483395,0.24354243542435425,0.6962940692901611,spdsw,500,80,7490,8,7,False,1.0,True
293,1.0,1.0,0.0,spdsw,500,80,7490,8,8,False,1.0,True
294,0.5443037974683544,0.39662447257383965,0.7606699466705322,spdsw,500,80,7490,8,9,False,1.0,True
295,0.3553113553113553,0.2673992673992674,0.6557719707489014,spdsw,500,80,7490,9,1,False,1.0,True
296,0.37777777777777777,0.2851851851851852,0.6746127605438232,spdsw,500,80,7490,9,3,False,1.0,True
297,0.25461254612546125,0.24723247232472326,0.6700325012207031,spdsw,500,80,7490,9,7,False,1.0,True
298,0.4772727272727273,0.3977272727272727,0.6642892360687256,spdsw,500,80,7490,9,8,False,1.0,True
299,1.0,1.0,0.0,spdsw,500,80,7490,9,9,False,1.0,True
300,1.0,1.0,0.0,spdsw,500,80,7066,1,1,False,1.0,True
301,0.6333333333333333,0.5222222222222223,0.6893942356109619,spdsw,500,80,7066,1,3,False,1.0,True
302,0.5719557195571956,0.5055350553505535,0.6941647529602051,spdsw,500,80,7066,1,7,False,1.0,True
303,0.6628787878787878,0.39015151515151514,0.7449603080749512,spdsw,500,80,7066,1,8,False,1.0,True
304,0.48945147679324896,0.26582278481012656,0.7436814308166504,spdsw,500,80,7066,1,9,False,1.0,True
305,0.673992673992674,0.3443223443223443,0.686643123626709,spdsw,500,80,7066,3,1,False,1.0,True
306,1.0,1.0,0.0,spdsw,500,80,7066,3,3,False,1.0,True
307,0.6568265682656826,0.30996309963099633,0.6787550449371338,spdsw,500,80,7066,3,7,False,1.0,True
308,0.7159090909090909,0.4962121212121212,0.6852743625640869,spdsw,500,80,7066,3,8,False,1.0,True
309,0.5358649789029536,0.2742616033755274,0.765500545501709,spdsw,500,80,7066,3,9,False,1.0,True
310,0.575091575091575,0.5201465201465202,0.6824123859405518,spdsw,500,80,7066,7,1,False,1.0,True
311,0.6592592592592592,0.5333333333333333,0.680279016494751,spdsw,500,80,7066,7,3,False,1.0,True
312,1.0,1.0,0.0,spdsw,500,80,7066,7,7,False,1.0,True
313,0.5568181818181818,0.26136363636363635,0.6780300140380859,spdsw,500,80,7066,7,8,False,1.0,True
314,0.4641350210970464,0.26582278481012656,0.6724231243133545,spdsw,500,80,7066,7,9,False,1.0,True
315,0.63003663003663,0.4981684981684982,0.7676420211791992,spdsw,500,80,7066,8,1,False,1.0,True
316,0.7,0.5777777777777777,0.6735048294067383,spdsw,500,80,7066,8,3,False,1.0,True
317,0.4944649446494465,0.24354243542435425,0.6755719184875488,spdsw,500,80,7066,8,7,False,1.0,True
318,1.0,1.0,0.0,spdsw,500,80,7066,8,8,False,1.0,True
319,0.4936708860759494,0.39662447257383965,0.6608583927154541,spdsw,500,80,7066,8,9,False,1.0,True
320,0.48717948717948717,0.2673992673992674,0.6593594551086426,spdsw,500,80,7066,9,1,False,1.0,True
321,0.4962962962962963,0.2851851851851852,0.6476430892944336,spdsw,500,80,7066,9,3,False,1.0,True
322,0.2730627306273063,0.24723247232472326,0.6785204410552979,spdsw,500,80,7066,9,7,False,1.0,True
323,0.5378787878787878,0.3977272727272727,0.7355146408081055,spdsw,500,80,7066,9,8,False,1.0,True
324,1.0,1.0,0.0,spdsw,500,80,7066,9,9,False,1.0,True
325,1.0,1.0,0.0,spdsw,500,80,1884,1,1,False,1.0,True
326,0.6518518518518519,0.5222222222222223,0.6810810565948486,spdsw,500,80,1884,1,3,False,1.0,True
327,0.5608856088560885,0.5055350553505535,0.6712837219238281,spdsw,500,80,1884,1,7,False,1.0,True
328,0.6628787878787878,0.39015151515151514,0.6756007671356201,spdsw,500,80,1884,1,8,False,1.0,True
329,0.4810126582278481,0.26582278481012656,0.6753785610198975,spdsw,500,80,1884,1,9,False,1.0,True
330,0.673992673992674,0.3443223443223443,0.6785569190979004,spdsw,500,80,1884,3,1,False,1.0,True
331,1.0,1.0,0.0,spdsw,500,80,1884,3,3,False,1.0,True
332,0.6642066420664207,0.30996309963099633,0.6806297302246094,spdsw,500,80,1884,3,7,False,1.0,True
333,0.7007575757575758,0.4962121212121212,0.685692310333252,spdsw,500,80,1884,3,8,False,1.0,True
334,0.5443037974683544,0.2742616033755274,0.6822037696838379,spdsw,500,80,1884,3,9,False,1.0,True
335,0.575091575091575,0.5201465201465202,0.7425811290740967,spdsw,500,80,1884,7,1,False,1.0,True
336,0.674074074074074,0.5333333333333333,0.682903528213501,spdsw,500,80,1884,7,3,False,1.0,True
337,1.0,1.0,0.0,spdsw,500,80,1884,7,7,False,1.0,True
338,0.5946969696969697,0.26136363636363635,0.6746871471405029,spdsw,500,80,1884,7,8,False,1.0,True
339,0.4472573839662447,0.26582278481012656,0.6684503555297852,spdsw,500,80,1884,7,9,False,1.0,True
340,0.5970695970695971,0.4981684981684982,0.6766195297241211,spdsw,500,80,1884,8,1,False,1.0,True
341,0.7,0.5777777777777777,0.6904988288879395,spdsw,500,80,1884,8,3,False,1.0,True
342,0.4870848708487085,0.24354243542435425,0.6787471771240234,spdsw,500,80,1884,8,7,False,1.0,True
343,1.0,1.0,0.0,spdsw,500,80,1884,8,8,False,1.0,True
344,0.510548523206751,0.39662447257383965,0.6664595603942871,spdsw,500,80,1884,8,9,False,1.0,True
345,0.4725274725274725,0.2673992673992674,0.6631107330322266,spdsw,500,80,1884,9,1,False,1.0,True
346,0.4666666666666667,0.2851851851851852,0.7214090824127197,spdsw,500,80,1884,9,3,False,1.0,True
347,0.36531365313653136,0.24723247232472326,0.740687370300293,spdsw,500,80,1884,9,7,False,1.0,True
348,0.5416666666666666,0.3977272727272727,0.6490359306335449,spdsw,500,80,1884,9,8,False,1.0,True
349,1.0,1.0,0.0,spdsw,500,80,1884,9,9,False,1.0,True
350,1.0,1.0,0.0,spdsw,500,80,929,1,1,False,1.0,True
351,0.6481481481481481,0.5222222222222223,0.6804616451263428,spdsw,500,80,929,1,3,False,1.0,True
352,0.5498154981549815,0.5055350553505535,0.687852144241333,spdsw,500,80,929,1,7,False,1.0,True
353,0.696969696969697,0.39015151515151514,0.6733782291412354,spdsw,500,80,929,1,8,False,1.0,True
354,0.5316455696202531,0.26582278481012656,0.6786847114562988,spdsw,500,80,929,1,9,False,1.0,True
355,0.6996336996336996,0.3443223443223443,0.7617111206054688,spdsw,500,80,929,3,1,False,1.0,True
356,1.0,1.0,0.0,spdsw,500,80,929,3,3,False,1.0,True
357,0.7195571955719557,0.30996309963099633,0.6789059638977051,spdsw,500,80,929,3,7,False,1.0,True
358,0.6704545454545454,0.4962121212121212,0.6773362159729004,spdsw,500,80,929,3,8,False,1.0,True
359,0.5569620253164557,0.2742616033755274,0.6853969097137451,spdsw,500,80,929,3,9,False,1.0,True
360,0.5641025641025641,0.5201465201465202,0.6853578090667725,spdsw,500,80,929,7,1,False,1.0,True
361,0.6703703703703704,0.5333333333333333,0.6858694553375244,spdsw,500,80,929,7,3,False,1.0,True
362,1.0,1.0,0.0,spdsw,500,80,929,7,7,False,1.0,True
363,0.5871212121212122,0.26136363636363635,0.675654411315918,spdsw,500,80,929,7,8,False,1.0,True
364,0.4472573839662447,0.26582278481012656,0.6721768379211426,spdsw,500,80,929,7,9,False,1.0,True
365,0.6373626373626373,0.4981684981684982,0.7300732135772705,spdsw,500,80,929,8,1,False,1.0,True
366,0.7148148148148148,0.5777777777777777,0.6834805011749268,spdsw,500,80,929,8,3,False,1.0,True
367,0.45018450184501846,0.24354243542435425,0.6751043796539307,spdsw,500,80,929,8,7,False,1.0,True
368,1.0,1.0,0.0,spdsw,500,80,929,8,8,False,1.0,True
369,0.5189873417721519,0.39662447257383965,0.6608340740203857,spdsw,500,80,929,8,9,False,1.0,True
370,0.4945054945054945,0.2673992673992674,0.6621134281158447,spdsw,500,80,929,9,1,False,1.0,True
371,0.46296296296296297,0.2851851851851852,0.658872127532959,spdsw,500,80,929,9,3,False,1.0,True
372,0.3210332103321033,0.24723247232472326,0.7569983005523682,spdsw,500,80,929,9,7,False,1.0,True
373,0.5378787878787878,0.3977272727272727,0.6525065898895264,spdsw,500,80,929,9,8,False,1.0,True
374,1.0,1.0,0.0,spdsw,500,80,929,9,9,False,1.0,True
375,1.0,1.0,0.0,logsw,500,80,2473,1,1,False,1.0,True
376,0.6296296296296297,0.5222222222222223,0.6600584983825684,logsw,500,80,2473,1,3,False,1.0,True
377,0.5202952029520295,0.5055350553505535,0.6583514213562012,logsw,500,80,2473,1,7,False,1.0,True
378,0.6060606060606061,0.39015151515151514,0.6691362857818604,logsw,500,80,2473,1,8,False,1.0,True
379,0.42616033755274263,0.26582278481012656,0.7349634170532227,logsw,500,80,2473,1,9,False,1.0,True
380,0.6263736263736264,0.3443223443223443,0.6693384647369385,logsw,500,80,2473,3,1,False,1.0,True
381,1.0,1.0,0.0,logsw,500,80,2473,3,3,False,1.0,True
382,0.5535055350553506,0.30996309963099633,0.6343269348144531,logsw,500,80,2473,3,7,False,1.0,True
383,0.6287878787878788,0.4962121212121212,0.6464517116546631,logsw,500,80,2473,3,8,False,1.0,True
384,0.3670886075949367,0.2742616033755274,0.638901948928833,logsw,500,80,2473,3,9,False,1.0,True
385,0.5457875457875457,0.5201465201465202,0.6625335216522217,logsw,500,80,2473,7,1,False,1.0,True
386,0.5703703703703704,0.5333333333333333,0.685173511505127,logsw,500,80,2473,7,3,False,1.0,True
387,1.0,1.0,0.0,logsw,500,80,2473,7,7,False,1.0,True
388,0.30303030303030304,0.26136363636363635,0.6541125774383545,logsw,500,80,2473,7,8,False,1.0,True
389,0.31223628691983124,0.26582278481012656,0.6416103839874268,logsw,500,80,2473,7,9,False,1.0,True
390,0.5714285714285714,0.4981684981684982,0.7065119743347168,logsw,500,80,2473,8,1,False,1.0,True
391,0.6370370370370371,0.5777777777777777,0.6480226516723633,logsw,500,80,2473,8,3,False,1.0,True
392,0.3247232472324723,0.24354243542435425,0.6491808891296387,logsw,500,80,2473,8,7,False,1.0,True
393,1.0,1.0,0.0,logsw,500,80,2473,8,8,False,1.0,True
394,0.4810126582278481,0.39662447257383965,0.6369619369506836,logsw,500,80,2473,8,9,False,1.0,True
395,0.42124542124542125,0.2673992673992674,0.6261694431304932,logsw,500,80,2473,9,1,False,1.0,True
396,0.32592592592592595,0.2851851851851852,0.7194418907165527,logsw,500,80,2473,9,3,False,1.0,True
397,0.24354243542435425,0.24723247232472326,0.6645121574401855,logsw,500,80,2473,9,7,False,1.0,True
398,0.5189393939393939,0.3977272727272727,0.6240386962890625,logsw,500,80,2473,9,8,False,1.0,True
399,1.0,1.0,0.0,logsw,500,80,2473,9,9,False,1.0,True
400,1.0,1.0,0.0,logsw,500,80,7490,1,1,False,1.0,True
401,0.6518518518518519,0.5222222222222223,0.7316141128540039,logsw,500,80,7490,1,3,False,1.0,True
402,0.5571955719557196,0.5055350553505535,0.6578021049499512,logsw,500,80,7490,1,7,False,1.0,True
403,0.5492424242424242,0.39015151515151514,0.6668074131011963,logsw,500,80,7490,1,8,False,1.0,True
404,0.3755274261603376,0.26582278481012656,0.634817361831665,logsw,500,80,7490,1,9,False,1.0,True
405,0.6593406593406593,0.3443223443223443,0.6574428081512451,logsw,500,80,7490,3,1,False,1.0,True
406,1.0,1.0,0.0,logsw,500,80,7490,3,3,False,1.0,True
407,0.6199261992619927,0.30996309963099633,0.7498159408569336,logsw,500,80,7490,3,7,False,1.0,True
408,0.6287878787878788,0.4962121212121212,0.6882026195526123,logsw,500,80,7490,3,8,False,1.0,True
409,0.3670886075949367,0.2742616033755274,0.6468570232391357,logsw,500,80,7490,3,9,False,1.0,True
410,0.5641025641025641,0.5201465201465202,0.6606903076171875,logsw,500,80,7490,7,1,False,1.0,True
411,0.5814814814814815,0.5333333333333333,0.6568033695220947,logsw,500,80,7490,7,3,False,1.0,True
412,1.0,1.0,0.0,logsw,500,80,7490,7,7,False,1.0,True
413,0.3181818181818182,0.26136363636363635,0.6528699398040771,logsw,500,80,7490,7,8,False,1.0,True
414,0.31645569620253167,0.26582278481012656,0.6372513771057129,logsw,500,80,7490,7,9,False,1.0,True
415,0.5604395604395604,0.4981684981684982,0.7155418395996094,logsw,500,80,7490,8,1,False,1.0,True
416,0.6777777777777778,0.5777777777777777,0.7156555652618408,logsw,500,80,7490,8,3,False,1.0,True
417,0.3284132841328413,0.24354243542435425,0.64776611328125,logsw,500,80,7490,8,7,False,1.0,True
418,1.0,1.0,0.0,logsw,500,80,7490,8,8,False,1.0,True
419,0.48945147679324896,0.39662447257383965,0.6322405338287354,logsw,500,80,7490,8,9,False,1.0,True
420,0.4175824175824176,0.2673992673992674,0.7358942031860352,logsw,500,80,7490,9,1,False,1.0,True
421,0.4777777777777778,0.2851851851851852,0.6510655879974365,logsw,500,80,7490,9,3,False,1.0,True
422,0.26199261992619927,0.24723247232472326,0.6380598545074463,logsw,500,80,7490,9,7,False,1.0,True
423,0.5643939393939394,0.3977272727272727,0.632521390914917,logsw,500,80,7490,9,8,False,1.0,True
424,1.0,1.0,0.0,logsw,500,80,7490,9,9,False,1.0,True
425,1.0,1.0,0.0,logsw,500,80,7066,1,1,False,1.0,True
426,0.6296296296296297,0.5222222222222223,0.6502542495727539,logsw,500,80,7066,1,3,False,1.0,True
427,0.5055350553505535,0.5055350553505535,0.663435697555542,logsw,500,80,7066,1,7,False,1.0,True
428,0.5227272727272727,0.39015151515151514,0.6579418182373047,logsw,500,80,7066,1,8,False,1.0,True
429,0.350210970464135,0.26582278481012656,0.6639869213104248,logsw,500,80,7066,1,9,False,1.0,True
430,0.673992673992674,0.3443223443223443,0.659705638885498,logsw,500,80,7066,3,1,False,1.0,True
431,1.0,1.0,0.0,logsw,500,80,7066,3,3,False,1.0,True
432,0.5498154981549815,0.30996309963099633,0.7459616661071777,logsw,500,80,7066,3,7,False,1.0,True
433,0.7007575757575758,0.4962121212121212,6.196402311325073,logsw,500,80,7066,3,8,False,1.0,True
434,0.4430379746835443,0.2742616033755274,1.0199744701385498,logsw,500,80,7066,3,9,False,1.0,True
435,0.5641025641025641,0.5201465201465202,0.8031439781188965,logsw,500,80,7066,7,1,False,1.0,True
436,0.5888888888888889,0.5333333333333333,0.8165783882141113,logsw,500,80,7066,7,3,False,1.0,True
437,1.0,1.0,0.0,logsw,500,80,7066,7,7,False,1.0,True
438,0.3371212121212121,0.26136363636363635,2.0694808959960938,logsw,500,80,7066,7,8,False,1.0,True
439,0.32489451476793246,0.26582278481012656,3.70878529548645,logsw,500,80,7066,7,9,False,1.0,True
440,0.5274725274725275,0.4981684981684982,0.7567853927612305,logsw,500,80,7066,8,1,False,1.0,True
441,0.6296296296296297,0.5777777777777777,0.6590569019317627,logsw,500,80,7066,8,3,False,1.0,True
442,0.3284132841328413,0.24354243542435425,0.7315709590911865,logsw,500,80,7066,8,7,False,1.0,True
443,1.0,1.0,0.0,logsw,500,80,7066,8,8,False,1.0,True
444,0.5063291139240507,0.39662447257383965,0.7253670692443848,logsw,500,80,7066,8,9,False,1.0,True
445,0.4249084249084249,0.2673992673992674,0.625891923904419,logsw,500,80,7066,9,1,False,1.0,True
446,0.4185185185185185,0.2851851851851852,0.7433955669403076,logsw,500,80,7066,9,3,False,1.0,True
447,0.28413284132841327,0.24723247232472326,1.6484894752502441,logsw,500,80,7066,9,7,False,1.0,True
448,0.5151515151515151,0.3977272727272727,0.6386001110076904,logsw,500,80,7066,9,8,False,1.0,True
449,1.0,1.0,0.0,logsw,500,80,7066,9,9,False,1.0,True
450,1.0,1.0,0.0,logsw,500,80,1884,1,1,False,1.0,True
451,0.5814814814814815,0.5222222222222223,0.7393736839294434,logsw,500,80,1884,1,3,False,1.0,True
452,0.5166051660516605,0.5055350553505535,0.6736507415771484,logsw,500,80,1884,1,7,False,1.0,True
453,0.5757575757575758,0.39015151515151514,0.6683542728424072,logsw,500,80,1884,1,8,False,1.0,True
454,0.4092827004219409,0.26582278481012656,0.6731302738189697,logsw,500,80,1884,1,9,False,1.0,True
455,0.6666666666666666,0.3443223443223443,0.6767218112945557,logsw,500,80,1884,3,1,False,1.0,True
456,1.0,1.0,0.0,logsw,500,80,1884,3,3,False,1.0,True
457,0.5830258302583026,0.30996309963099633,0.7417831420898438,logsw,500,80,1884,3,7,False,1.0,True
458,0.6742424242424242,0.4962121212121212,0.6682703495025635,logsw,500,80,1884,3,8,False,1.0,True
459,0.4388185654008439,0.2742616033755274,0.6544613838195801,logsw,500,80,1884,3,9,False,1.0,True
460,0.575091575091575,0.5201465201465202,0.6687381267547607,logsw,500,80,1884,7,1,False,1.0,True
461,0.6259259259259259,0.5333333333333333,0.6956295967102051,logsw,500,80,1884,7,3,False,1.0,True
462,1.0,1.0,0.0,logsw,500,80,1884,7,7,False,1.0,True
463,0.375,0.26136363636363635,0.6631605625152588,logsw,500,80,1884,7,8,False,1.0,True
464,0.3333333333333333,0.26582278481012656,0.6561472415924072,logsw,500,80,1884,7,9,False,1.0,True
465,0.5457875457875457,0.4981684981684982,0.6639199256896973,logsw,500,80,1884,8,1,False,1.0,True
466,0.6481481481481481,0.5777777777777777,0.7348384857177734,logsw,500,80,1884,8,3,False,1.0,True
467,0.3505535055350554,0.24354243542435425,0.6662259101867676,logsw,500,80,1884,8,7,False,1.0,True
468,1.0,1.0,0.0,logsw,500,80,1884,8,8,False,1.0,True
469,0.4810126582278481,0.39662447257383965,0.6481447219848633,logsw,500,80,1884,8,9,False,1.0,True
470,0.39194139194139194,0.2673992673992674,0.6517815589904785,logsw,500,80,1884,9,1,False,1.0,True
471,0.34074074074074073,0.2851851851851852,0.6423203945159912,logsw,500,80,1884,9,3,False,1.0,True
472,0.23985239852398524,0.24723247232472326,0.6521213054656982,logsw,500,80,1884,9,7,False,1.0,True
473,0.5643939393939394,0.3977272727272727,0.6477038860321045,logsw,500,80,1884,9,8,False,1.0,True
474,1.0,1.0,0.0,logsw,500,80,1884,9,9,False,1.0,True
475,1.0,1.0,0.0,logsw,500,80,929,1,1,False,1.0,True
476,0.6370370370370371,0.5222222222222223,0.7408163547515869,logsw,500,80,929,1,3,False,1.0,True
477,0.5313653136531366,0.5055350553505535,0.7352797985076904,logsw,500,80,929,1,7,False,1.0,True
478,0.45075757575757575,0.39015151515151514,0.7306098937988281,logsw,500,80,929,1,8,False,1.0,True
479,0.3206751054852321,0.26582278481012656,0.6692004203796387,logsw,500,80,929,1,9,False,1.0,True
480,0.6446886446886447,0.3443223443223443,0.6671390533447266,logsw,500,80,929,3,1,False,1.0,True
481,1.0,1.0,0.0,logsw,500,80,929,3,3,False,1.0,True
482,0.5608856088560885,0.30996309963099633,0.6562502384185791,logsw,500,80,929,3,7,False,1.0,True
483,0.6136363636363636,0.4962121212121212,0.6790778636932373,logsw,500,80,929,3,8,False,1.0,True
484,0.3924050632911392,0.2742616033755274,0.7353043556213379,logsw,500,80,929,3,9,False,1.0,True
485,0.5714285714285714,0.5201465201465202,0.6652135848999023,logsw,500,80,929,7,1,False,1.0,True
486,0.6370370370370371,0.5333333333333333,0.666618824005127,logsw,500,80,929,7,3,False,1.0,True
487,1.0,1.0,0.0,logsw,500,80,929,7,7,False,1.0,True
488,0.2916666666666667,0.26136363636363635,0.6635231971740723,logsw,500,80,929,7,8,False,1.0,True
489,0.31645569620253167,0.26582278481012656,0.6647806167602539,logsw,500,80,929,7,9,False,1.0,True
490,0.5421245421245421,0.4981684981684982,0.6711900234222412,logsw,500,80,929,8,1,False,1.0,True
491,0.6555555555555556,0.5777777777777777,0.7423348426818848,logsw,500,80,929,8,3,False,1.0,True
492,0.33579335793357934,0.24354243542435425,0.730334997177124,logsw,500,80,929,8,7,False,1.0,True
493,1.0,1.0,0.0,logsw,500,80,929,8,8,False,1.0,True
494,0.4767932489451477,0.39662447257383965,0.6546733379364014,logsw,500,80,929,8,9,False,1.0,True
495,0.32967032967032966,0.2673992673992674,0.6793003082275391,logsw,500,80,929,9,1,False,1.0,True
496,0.2962962962962963,0.2851851851851852,0.6418445110321045,logsw,500,80,929,9,3,False,1.0,True
497,0.24354243542435425,0.24723247232472326,0.650184154510498,logsw,500,80,929,9,7,False,1.0,True
498,0.4621212121212121,0.3977272727272727,0.6318798065185547,logsw,500,80,929,9,8,False,1.0,True
499,1.0,1.0,0.0,logsw,500,80,929,9,9,False,1.0,True
